id,title,description_long,category_id,subcategory_id,tags,weight,price,image
01426,Цукеша,"426.Цукеша.Скороспелый, высокоурожайный сорт. Вегетационный период от всходов до начала плодоношения 40-45 дней. Куст компактный, без боковых побегов. Плоды цилиндрической формы с гладкой поверхностью, темно-зеленые с мелкими крапинками. 21:11",1,,високоврожайний;сорт,,,p_01426_1.jpg
01427,Чаклун,"427.Чаклун.Раннеспелый сорт, от полных всходов до первого сбора плодов проходит 45 дней. Растение кустовой формы, компактное. Характеризуется дружной отдачей урожая. Плоды цилиндрические, длиной 15-20 см, диаметром 5-7 см, массой 350 г, белые, слабо глянцевые. 21:14",1,,ранній;сорт,350,,p_01427_1.jpg
01428,Кавили F1,428.Кавили F,1,,,,,p_01428_1.jpg
21429,Свитозар,"429. Свитозар.Раннеспелый сорт, от массовых всходов до первого сбора плодов проходит 41-50 дней. Растение кустовой формы, без боковых побегов. Сортотип цуккини. Плоды цилиндрические, гладкие, желтого цвета, длиной 26-30 см, массой 500-800 г. 9 November 2020 М 18:01 Мама клубника. 11 November 2020 М 20:29 Мама",21,,ранній;сорт,500-800,,p_21429_1.jpg
02430,Патиссон Белый,"430.Патиссон Белый.Среднеспелый, в плодоношение вступает на 65-86 день. Растение кустовой формы. Плоды мелкие, тарелочной формы с округло-зубчатыми краями, в технической спелости светло-салатные в биологической – белые. Ценный витаминный и диетический продукт. 20:32",2,,середній,,,p_02430_1.jpg
21431,Патиссон Малахит,"431. Патиссон Малахит.Раннеспелый, в плодоношение вступает на 65 день. Растение кустовой формы. Плоды мелкие, тарелочной формы с округло-зубчатыми краями, зеленого цвета. Ценный витаминный и диетический продукт. 20:34",21,,ранній,,,p_21431_1.jpg
02432,Патиссон Оранжевый,"432. Патиссон Оранжевый.Ранний, в плодоношение вступает на 65 день. Растение кустовой формы. Плоды мелкие, тарелочной формы с округло-зубчатыми краями, в технической спелости светло-желтые в биологической – оранжевые. Ценный витаминный и диетический продукт. М 22:24 Мама",2,,,,,p_02432_1.jpg
02433,Патиссон Сашенька,"433.Патиссон Сашенька. Новый сорт, мелкоплодный, урожайный, тарелочной формы , белый ,в консервации напоминает грибы. 13 December 2020 М 15:32 Мама зеленые культуры 15:44",2,,сорт,,,p_02433_1.jpg
21435,Салат  Верна,"435.Салат Верна.Среднеспелый ( 70-75 дней ) сорт. Головки плотные, могут достигать массы около 1кг. Расцветка готовой продукции — ярко- зеленая. Листья хорошо отделяются друг от друга. Салат сочный, хрустящий. 15:48",21,,середній;сорт,1000,,p_21435_1.jpg
08436,Латук,"436. Латук.Раннеспелый салат, образует кудрявую головку с красивими блестящими листьями. Консистенция листа хрустящая, плотная. Вкус очень хороший. Высоких товарных качеств, имеет длительный период хозяйственной годности. 15:55",8,,ранній,,,p_08436_1.jpg
08437,Салат Лоло Бионда,"437. Салат Лоло Бионда.Раннеспелый листовой салат предназначенный для выращивания с весны до поздней осени. От полных всходов до технической спелости 40-50 дней. Листья курчавые, светло-зеленой окраски, мясистые и нежные на вкус. 16:02",8,,ранній,,,p_08437_1.jpg
08438,Салат Лоло Росса,"438. Салат Лоло Росса. Раннеспелый листовой салат. От полных всходов до технической спелости 40-50 дней. Листья курчавые, светло-зеленой окраски с широким розовым краем. Возделывается в открытом и защищенном грунте. 16:04",8,,ранній,,,p_08438_1.jpg
01439,Одесский кучерявец,"439. Одесский кучерявец.Раннеспелый, высокоурожайный (до 5 кг/кв.м) сорт, богатый витаминами и минеральными солями. Растение формирует курчавые листья, без содержания горечи,. культура холодостойкая. 16:13",1,,високоврожайний;ранній;сорт,5000,,p_01439_1.jpg
05440,Палитра,"440. Палитра.Смесь семи самых популярных видов салата, 1000семян. Предназначенных для длительного срока сбора в виду разности сроков созревания сортов. 16:17 image_2020-12-13_16-03-30.png Not included, change data exporting settings to download. 234.3 KB 441 Салат Руккола.Теплолюбивое многолетнее растение. Листья собраны в густую прикорневую розетку. В пищу используют свежие молодые листья с пряным острым вкусом и ароматом ореха, из которых готовят салаты и блюда с сыром. 16:19 image_2020-12-13_16-05-53.png Not included, change data exporting settings to download. 245.2 KB",5,,сорт,,,p_05440_1.jpg
08442,Салат Снежинка,"442.Салат Снежинка.Раннеспелый листовой сорт, для выращивания в открытом грунте и в пленочных укрытиях. Вегетационный период от всходов до технической спелости 20-25 дней. Образует компактную розетку, диаметром 20-25 см. 16:24",8,,ранній;сорт,,,p_08442_1.jpg
08443,Салат,"443.Салат. Айсберг.Раннеспелый, высокоурожайный сорт кочанного салата для весеннего и осеннего выращивания в открытом грунте и под пленкой. Вегетационный период от всходов до сбора урожая - 58-65 дней. Формирует крупные кочаны. 16:27",8,,високоврожайний;ранній;сорт,,,p_08443_1.jpg
08444,Салат Тайфун,"444. Салат Тайфун.Листовой салат с хрустящими сочными листьями. Розетка листьев высотой 20 см, диаметром 27 см. Лист крупный, зеленый, сильноволокнистый. Масса растения 200-220 гр, урожайность 3,5 кг/м",8,,,200000-220000,,p_08444_1.jpg
04445,Салат Мизуна это японская листовая капустанеприхотливая в выращивании с нежными листьями широко применяемая в блюдах как украшение с особенным вкусом,445. Салат Мизуна это японская листовая капустанеприхотливая в выращивании с нежными листьями широко применяемая в блюдах как украшение с особенным вкусом,4,401,,,,p_04445_1.jpg
08446,Салат,"446. Салат. Каталогна.Среднеспелый листовой салат,с приподнятой розеткой массой 90-100гр, итальянский сорт ,предназначен для бутербродов. 16:57",8,,середній;сорт,90-100,,p_08446_1.jpg
21447,Валерианнела салатная,"447. Валерианнела салатная. Однолетнее растение,хорошо развита прикорневая розетка, влаголюбива,листья сладкие ,используются до цветения. 14 December 2020 М 14:03 Мама",21,,,,,p_21447_1.jpg
08448,Шпинат Матадор,"448. Шпинат Матадор.Сорт ранний (30-35 дней от полных всходов до технической спелости). Розетка полуприподнятая, компактная. Лист серо-зеленый, глянцевый, толстый, овальный. Сорт требует обильных поливов. 14:09",8,,сорт,,,p_08448_1.jpg
08449,Щавель широколистый,"449. Щавель широколистый. Раннеспелый, от всходов до хозяйственной годности 40-45 дней. Устойчив, зимостойкий. Лист удлиненно-яйцевидный, зеленый. Рекомендуется для выращивания в открытом грунте при весеннем, летнем и подзимнем сроках сева. М 15:21 Мама",8,,ранній,,,p_08449_1.jpg
21450,Щавель широколистый,"450.Щавель широколистый. От всходов до хозяйственной годности 40-45 дней. Устойчив к цветущности, зимостойкий. Лист удлиненно-яйцевидный, зеленый. Рекомендуется для выращивания в открытом грунте. 15:29",21,,,,,p_21450_1.jpg
20451,Базелик фиолетовый,"451.Базелик фиолетовый. Растение, не выносит низких температур. Размножают рассадой или посевом в открытый грунт. На рассаду высевают за 1,5-2 месяца до высадки в грунт, на глубину 1,5-2см. 15:32 452 Базилик Ереванский.Этот скороспелый сорт с богатым содержанием эфирных масел станет изысканной приправой для блюд. Имеет приятный запах душистого перца и чая, в свежем виде является ценным источником каротина. 15:40",20,,сорт,,,p_20451_1.jpg
08453,Базилик Мамонт,"453. Базилик Мамонт.Салатний, ранньостиглий сорт (30-40 днів) висотою 25-40 см. Рослина формує компактний кущик з великими яскраво-зеленими листками (по типу салату ""Латук"") і має дуже чудовий аромат. 15:47",8,,ранній;сорт,,,p_08453_1.jpg
20454,Грибная трава,"454. Грибная трава. Однолетнее травянистое растение из семейства бобовых. Используется как пряность, которая придает неповторимый вкус и аромат грибов. Размножается семенами, которые высевают во второй половине апреля. 16:06",20,,,,,p_20454_1.jpg
01455,Эстрагон тархун,455. Эстрагон тархун,1,,,,,p_01455_1.jpg
20456,Тмин,"456. Тмин.Пряно-вкусовое растение, образующее в первый год розетку листьев, во второй - стебель и семена. В пищу используют молодые листья или семена, с ними варят супы и тушат мясо, добавляют для ароматизации выпечки. М 16:28 Мама",20,,,,,p_20456_1.jpg
07457,Кинза,"457.Кинза.Однолетнее растение с пряными листьями и семенами. Свежую зелень используют для приготовления салатов, мясных, рыбных, овощных блюд. Семена используют для ароматизации при хлебопечении, изготовлении колбас, тушении мяса. М 16:44 Мама 458 Укроп Аллигатор.Сорт предназначен для выращивания на зелень (40-45 дней от массовых всходов до уборки). Розетка листьев крупная приподнятая, высотой 14-25 см. Листья зеленые с сизым оттенком, ароматные. 16:50",7,,сорт,,,p_07457_1.jpg
21459,Укроп Грибовский от полных всходов до цветения 62-67 дней,459. Укроп Грибовский от полных всходов до цветения 62-67 дней,21,,,,,p_21459_1.jpg
21460,Укроп Грибовский,"460.Укроп Грибовский.Среднеспелый, от полных всходов до цветения 62-67 дней. Розетка полу раскидистая, средней величины. Лист темно-зеленый, со слабым восковым налетом. 16:59",21,,середній,,,p_21460_1.jpg
20461,Укроп кустовой,"461. Укроп кустовой.Уникальный сорт укропа, относящийся к типу не желтеющих укропов. Формирует мощный, облиственный куст. Листья крупные, длиной 28-36 см, шириной 30-36 см, зеленые с восковым налетом. Высокоурожайный, урожай зелени – 2,8 кг с кв.м. М 17:14 Мама",20,,високоврожайний;сорт,8000,,p_20461_1.jpg
33463,Огуречная трава Бораго,"463. Огуречная трава Бораго.Листя молодой огуречной травы, которые имеют лекарственные свойства, используют как салатное растение. Листья собирают до появления цветочного стебля. 17:17",33,,,,,p_33463_1.jpg
20464,Пастернак Петр,"464.Пастернак Петр.Пряное растение. Вкус сладковатый. Ароматичность высокая. В пищу (в домашней кулинарии, при консервации) используют корнеплоды и листья в молодом возрасте. 17:21",20,,,,,p_20464_1.jpg
20465,Петрушка корневая,"465.Петрушка корневая.Корневой скороспелый сорт, вегетационный период 65-75 дней. Холодостойкий, хорошо зимует в открытом грунте. Устойчив к грибковым заболеваниям. Для получения хороших крупных корнеплодов, во время роста зелень не срезайте - этим вы ослабите растение. М 19:09 Мама",20,,холодостійкий;сорт,,,p_20465_1.jpg
20466,Петрушка кудрявая,"466.Петрушка кудрявая.Образует крупную листовую розетку с большим количеством гофрированных листьев. Формирует ранний и высокий урожай листьев. Рекомендуется для использования зелени в свежем виде, для сушки и консервирования М 20:30 Мама",20,,,,,p_20466_1.jpg
20467,Петрушка кучерявая,"467.Петрушка кучерявая.Образует крупную листовую розетку с большим количеством гофрированных листьев. Формирует ранний и высокий урожай листьев. Рекомендуется для использования зелени в свежем виде, для сушки и консервирования. 20:34",20,,,,,p_20467_1.jpg
20468,Петрушка Гигантела  листовая,"468. Петрушка Гигантела листовая. скороспелый сорт, вегетационный период 65-75 дней. Образует крупную розетку(50-100 листьев), формирует ранний и высокий урожай сочной зеленой массы и крупный корень. Сорт холодостойкий, хорошо зимует . 20:37",20,,холодостійкий;сорт,,,p_20468_1.jpg
19469,Петрушка Гигантела,"469. Петрушка Гигантела. Листовой скороспелый сорт, вегетационный период 65-75 дней. Образует крупную розетку(50-100 листьев), формирует ранний и высокий урожай сочной зеленой массы и крупный корень. 11 January 2021 VG 16:31 Vladimir Gogunsky https://docs.google.com/spreadsheets/d/1PYMp_0Q6JCWw478Umw8Ch2DqWLbr8e7VUewTrnxhPFg/edit#gid=189211439 16:31 @Nikita_Romanchukov как дела? 16:31 между занятиями тебе развлекуху придумал 16:31 чтобы чуть отвлечься 16:31 Твои столбцы - 16:32 Короткое Описание (рус) 16:32 Короткое Описание (у кр ) 👍 М 16:32 Украинский вариант берешь из прайса - Лист1(legacy) 16:32 и переводишь на русский (как ты и хотел - все сразу сделать можно) 16:33 @Nikita_Romanchukov как понял, прием 16:33 Если сильно занят сейчас - скажи, мы с бабушкой как то сами сделаем Н 16:34 Никита Хорошо 16:34 Завтра напишу 19 January 2021 М 01:15 Мама lydmilagogunskalydmilagogunska 26 January 2021 VG 16:58 Vladimir Gogunsky Стоматология Морозова. Запись 29.01.21-12:00 01.02.21-11:00 08.02.21-10:30 9.02.21-11:00 12.02.21-10:30 16:59 @Nikita_Romanchukov Никита, пишу при бабушке (то есть при свидетелях). Записал тебя к стоматологу. Список выше 16:59 Есть вопросы? Н 16:59 Никита нету VG 16:59 Vladimir Gogunsky 01.02.21-11:00 - Это протезист М 16:59 Мама Правильно VG 16:59 Vladimir Gogunsky Теперь напиши мне пожалуйста сюда - ты сможешь посетить стоматолога все эти дни? 17:00 Сверь с своим календарем и если не получается какой-то день - то напиши 17:03 Получается так - В пятницу ты идешь к своей врачихе В понедельник к протезисту —--— Дальше можно ехать домой на неделю. У врачихи занято, а протезист будет делать слепки 6 дней —-— 8го и 9го - ты идешь к врачихе 12 - тоже к ней. Если справитесь раньше - то отменишь с администратором Протезист тебе скажет когда прийти - это будет в районе 8 и 9го тоже 17:05 @Nikita_Romanchukov 17:05 Подходит? Н 17:06 Никита In reply to this message Да VG 17:09 Vladimir Gogunsky Пропустишь - я попрошу врача тебе вырвать какой-то зуб в следующий раз 17:10 😁 М 17:10 Мама 😂 22 April 2024 М 20:17 Мама Подборка всевозможных овощей с кратким описанием. 29 July 2024 М 23:39 Мама https://t.me/zjtalnj 8 December 2024 М 06:44 Мама В Весёлый кролик | Юмор 04.12.2024 13:00:16 Video file Not included, change data exporting settings to download. 00:12, 2.8 MB Время подштанников пришло 😁 Весёлый кролик 😂 - Подписаться 16 August 2025 Мама invited Таня Мама invited Тетяна Романчукова 17 August 2025 М 01:32 Мама 01:32 01:32 01:32 01:32 01:32 01:32 01:32 01:32 01:32 01:32 01:32",19,,сорт,8,,p_19469_1.jpg
01611,Сорт позднеспелый влаголюбивый,611. Сорт позднеспелый влаголюбивый,1,,сорт;пізній,,,p_01611_1.jpg
02001,437.0,"437.0; петрушка коренева; Петрушка корневая; Петрушка корневая.Корневой скороспелый сорт, вегетационный период 65-75 дней. Холодостойкий, хорошо зимует в открытом грунте. Устойчив к грибковым заболеваниям. Для получения хороших крупных корнеплодов, во время роста зелень не срезайте - этим вы ослабите растение.; photos/photo_451@14-12-2020_17-21-24.jpg",2,,зелень;петрушка,,,p_02001_1.jpg
02002,438.0,"438.0; Петрушка Гігантела листова; Петрушка Гигантела  листовая; Петрушка Гигантела  листовая.  скороспелый сорт, вегетационный период 65-75 дней. Образует крупную розетку(50-100 листьев), формирует ранний и высокий  урожай сочной зеленой массы и крупный корень. Сорт холодостойкий, хорошо зимует .; photos/photo_454@14-12-2020_20-34-07.jpg",2,,зелень;петрушка,,,p_02002_1.jpg
02003,439.0,"439.0; петрушка Гігантела; Петрушка Гигантела; Петрушка Гигантела. Листовой скороспелый сорт, вегетационный период 65-75 дней. Образует крупную розетку(50-100 листьев), формирует ранний и высокий  урожай сочной зеленой массы и крупный корень.; photos/photo_455@14-12-2020_20-37-05.jpg",2,,зелень;петрушка,,,p_02003_1.jpg
02004,Product 4,"#REF!; Амурский тигр Сер/ран червоні із смужк.. 1,2 м 120г.врож.соління..салат; 0.01; 4,00гр; Томати; Томати високорослі; 100075.0; 100001.0; 100 - cat; 001 - id",2,,зелень;семена,,,p_02004_1.jpg
02005,Product 5,"#REF!; Гігант лимонний Сер/стиг., до 2,5м, округ-плеск.,700г, кисл.-солод.,салатн.; Томати; Томати високорослі; 100018.0",2,,зелень;семена,,,p_02005_1.jpg
02006,Product 6,"#REF!; Рожевий слон Сер/стиг., 1,7м, малин-рож., 600-700г, м'яс.,кращий для салатів; Томати; Томати високорослі; 100049.0",2,,зелень;семена,,,p_02006_1.jpg
02007,Product 7,"#REF!; Чудо світу (Лимон -ліана) Сер/пізн., до 3м, лим-жовт. 70-100г, м`яс., салатн., засолоч.,стійк.; Томати; Томати високорослі; 100064.0",2,,зелень;семена,,,p_02007_1.jpg
02008,Product 8,"#REF!; Чорний принц Сер/стиг., 1,5-2м, округ, темно-корич., 300-400г, солодк.,салатн.; Томати; Томати високорослі; 100061.0",2,,зелень;семена,,,p_02008_1.jpg
02009,Product 9,"#REF!; Чорний слон Сер/стиг., 1,5-1,6м, круг., 200-300г, дуж. смачн.,кращ.для салатів.; Томати; Томати високорослі; 100062.0",2,,зелень;семена,,,p_02009_1.jpg
02010,Product 10,"#REF!; Американский ребристый 60-70см, удлиненно -округлый,крупный, салатный; Томати; Томати низькоросл!",2,,зелень;семена,,,p_02010_1.jpg
02011,Product 11,"#REF!; Дружна сімейка F1 Сер/ран., партен.,6-8см,пучков.,в вузлі 4-6 зав'яз., для засолюв і салат.; Огірки; 130214.0",2,,зелень;семена,,,p_02011_1.jpg
02012,Product 12,"#REF!; Делікатесний.Ран. бджол.зап. тонккорий,салат,консерв.; Огірки",2,,зелень;семена,,,p_02012_1.jpg
02013,Product 13,"#REF!; Краснокочанна, пізня 1.5-1.8 кг. лежк,для салатів відм смакові якост.; Капуста.",2,,зелень;семена,,,p_02013_1.jpg
02014,Product 14,"#REF!; Редис. Семена из Голландії.Насіння Голландської селекц.ранн. сорт,врожайн. ; Редис.",2,,зелень;семена,,,p_02014_1.jpg
02015,Product 15,"#REF!; Білий Стерлінг Сер/стиг.,округ.,120-200г,напівгостр.,салатн.,смачн.,зберіг.; Цибуля; 220481.0",2,,зелень;семена,,,p_02015_1.jpg
02016,Product 16,"#REF!; Ялтиньська . Серед стигл,салатового типу ,не гостра смачна масса 130-150гр.; Цибуля",2,,зелень;семена,,,p_02016_1.jpg
02017,Product 17,"#REF!; Кардинал.Сер/стигл розповсюдж сорт , збір від 80-100днів,лежкий, смачн в салат.; Буряк.",2,,зелень;семена,,,p_02017_1.jpg
02018,Product 18,"#REF!; Кущовий Ран.,кущ.,салат.,м'якуш крем.,соковит.,універс.,гарна трансп; Кабачки; 280694.0",2,,зелень;семена,,,p_02018_1.jpg
02019,Product 19,"#REF!; Ролік Ран.,кущ.,біло-зел., салат.,врож., трансп.,холодост.; Кабачки; 280680.0",2,,зелень;семена,,,p_02019_1.jpg
02020,Product 20,"#REF!; Скворушка Цукіні Ран.,кущ.,світло-зелен./салат.,врожайн.,добре зберіг.,транспорт; Кабачки; 280686.0",2,,зелень;семена,,,p_02020_1.jpg
02021,Product 21,"#REF!; Білий - 13 Сер/ран.,бл.-зелен./салатн.,врожайн.,хворобост., для консерв.; Патисони; 290695.0",2,,зелень;семена,,,p_02021_1.jpg
02022,Product 22,"#REF!; Салат Верна Ран., кочан., до 150г, св.-зелен.,тов.вигл.,врожайний,хворобост.; Зелені культури; 300716.0",2,,зелень;семена,,,p_02022_1.jpg
02023,Product 23,"#REF!; Салат Латук Скор/стиг., смачн.,лікує шлунк.-кишк.тракт,гарн.товарн.вигляд; Зелені культури; 300717.0",2,,зелень;семена,,,p_02023_1.jpg
02024,Product 24,"#REF!; Салат Лолло Біонда Над/ран.,кудр.,жовто-зел.,делікатесн.,горіх.смак,холодост; Зелені культури; 300718.0",2,,зелень;семена,,,p_02024_1.jpg
02025,Product 25,"#REF!; Салат Лолло Роса Ран.,лист.,бордов.-зелен.,смачн.,багато йоду,калію та магнію. ; Зелені культури; 300719.0",2,,зелень;семена,,,p_02025_1.jpg
02026,Product 26,"#REF!; Салат Одеський кучерявець Сер/стиг.,лист.,св.-зелен.з курчер.краєм,відм.смак,посухост.; Зелені культури; 300713.0",2,,зелень;семена,,,p_02026_1.jpg
02027,Product 27,"#REF!; Салат Палітра Суміш 7 сортів різної форми, кольору та строків дозрівання.; Зелені культури; 300729.0",2,,зелень;семена,,,p_02027_1.jpg
02028,Product 28,"#REF!; Салат Рукола Ран.,лист.,гострий,лікув.,розчиняє холест.бляшки , холодост.; Зелені культури; 300721.0",2,,зелень;семена,,,p_02028_1.jpg
02029,Product 29,"#REF!; Салат Сніжинка Сер/ран., листов.,жовто-зел.,чудов.смак,холодост., невибагл.; Зелені культури; 300722.0",2,,зелень;семена,,,p_02029_1.jpg
02030,Product 30,"443 Салат Айсберг, ранн, листов ,ніжний,холодостійк.; Зелені культури",2,,зелень;семена,,,p_02030_1.jpg
02031,Product 31,"444  Салат Тайфун, 500шт, надранн ,смачн,для продажу.; Зелені культури",2,,зелень;семена,,,p_02031_1.jpg
02032,Product 32,"445 СалатМизуна червона, дуже гарний для прикрашення , стійк до хвороб.; Зелені культури",2,,зелень;семена,,,p_02032_1.jpg
02033,Product 33,"446 Салат Каталогна для бутербродів, холодстійка, поступове дозрів.; Зелені культури",2,,зелень;семена,,,p_02033_1.jpg
02034,Product 34,"447 Валеріанела салатна, особл. відміннй смак,холодост.; Зелені культури",2,,зелень;семена,,,p_02034_1.jpg
02035,Product 35,"#REF!; Огіркова трава Бораго Однор., для окрошки та салатів,медонос,сечогін.та очисна дія.; Пряносмакові культури; 310747.0",2,,зелень;семена,,,p_02035_1.jpg
02036,Product 36,"#REF!; Петрушка коренева Урожайна Сер/стиг.,багато вітам.,високоврожай.,у свіж.вигл.та для консерв.; Пряносмакові культури; 310756.0",2,,зелень;семена,,,p_02036_1.jpg
02037,Product 37,"#REF!; Петрушка коренева Цукрова Скор/стиг.,коренева,корнеплід велик.,врожайна,універс.признач.; Пряносмакові культури; 310754.0",2,,зелень;семена,,,p_02037_1.jpg
02038,Product 38,"#REF!; Петрушка кудрява Парамоунт Скор/стиг.,чудов.аромат,довго зберіг.,холодо- та посухостійка; Пряносмакові культури; 310753.0",2,,зелень;семена,,,p_02038_1.jpg
02039,Product 39,"#REF!; Петрушка Кучерява Сер/стиг.,смачна,декорат.,лік.серце,шлунок та зір,холодостійка; Пряносмакові культури; 310750.0",2,,зелень;семена,,,p_02039_1.jpg
02040,Product 40,"#REF!; Петрушка листова Гігантелла Скор/стиг.,рясна листк.маса,ароматна,стійка до негоди; Пряносмакові культури; 310752.0",2,,зелень;семена,,,p_02040_1.jpg
02041,Product 41,"#REF!; Розмарин Горизонт Вічнозел.чагарник,до м`яса,салат.,лік.шлунок, нерви, безсоння.; Пряносмакові культури; 310757.0",2,,зелень;семена,,,p_02041_1.jpg
02042,1,"1; simple; 100.0; Амурский тигр Сер/ран червоні із смужк.. 1,2 м 120г.врож.соління..салат; Сер/ран червоні із смужк.. 1,2 м 120г.врож.соління..салат; Амурский тигр. Плоды довольно плотные весом от 35 до 80гр. красные в жёлтую полосочку,тонкошкурые,созревание последовательное по кисти. Устойчив к вирусным заболеваниям. Вкусный.; 1.0; 0.0; 0.0; 1.0; 5.00; Томати; високорослі, желтый, раний; http://localhost:8888/fun-dacha/wp-content/uploads/2020/05/image_2020-05-23_10-59-23.png, http://localhost:8888/fun-dacha/wp-content/uploads/2020/05/image_2020-05-23_10-59-23.png; 0.0; 1.0; 0.0; visible",2,,зелень;семена,,,p_02042_1.jpg
02043,6,"6; Ведмежа лапа Сер/пізн., 1,5-2м, черв.,кубовидн., до 1 кг, стійкий, довго плод; Сер/стиг.. 1,5м видовж.. До 7 см,100г,дуже смач.та стійк.; Медвежья лапа. Мякоть сочная,мясистая, в меру кислинка ,массой до 400 гр. Выделяется крепостью стебла и насыщенным цветом листьев. Очень вкусный в салатах.; 1.0; Томати; http://localhost:8888/fun-dacha/wp-products/medvezhu_lapa.png",2,,зелень;семена,,,p_02043_1.jpg
02044,10,"10; Волове серце рожево-малиновий Сер/стиг 1-1,8м, рож.-мал., 100-400г різн.фор та розм, дуже смач; Надран., 1,5-2м,червон., ліановидн.,8-10 г, смачн.,до 3,5кг/кущ; Позднеспелый сорт народной селекции. Высота  стебля 1,60- 2,00м, для открытого грунта. Плоды жёлтые, малосемяные, мясистые , конусовидной формы. Очень высокие вкусовые качества; 1.0; Томати; http://localhost:8888/fun-dacha/wp-products/",2,,зелень;семена,,,p_02044_1.jpg
02045,11,"11; Волове серце червоний Сер/стиг., 1,8м, черв.,серц., до 500г різн.форми та розм., лідер смаку.; Сер/стиг., 1-1,8м, оранж., 100-400г різн.форми та розм., дуже смачний.; Позднеспелый сорт народной селекции. Высота  стебля 1,60- 2,00м, для открытого грунта. Плоды жёлтые, малосемяные, мясистые , конусовидной формы. Очень высокие вкусовые качества; 1.0; Томати; http://localhost:8888/fun-dacha/wp-products/",2,,зелень;семена,,,p_02045_1.jpg
02046,12,"12; Гігант лимонний Сер/стиг., до 2,5м, округ-плеск.,700г, кисл.-солод.,салатн.; сер/стиг., 1-1,8 м, рож.-мал.,до 400 г різн.форми та розм.; Позднеспелый сорт народной селекции. Высота  стебля 1,60- 2,00м, для открытого грунта. Плоды жёлтые, малосемяные, мясистые , конусовидной формы. Очень высокие вкусовые качества; 1.0; Томати; http://localhost:8888/fun-dacha/wp-products/gigant_lemon.png",2,,зелень;семена,,,p_02046_1.jpg
02047,15,"15; Де барао рожевий Сер/пізн., 1,5-2,5м, рожев., овал., 60-70г, чудове засолювання; Сер/стиг., до 2,5м, округ-плеск.,700г, кисл.-солод.,салатн.; Де барао  розовый. Высокорослый высокоурожайный сорт, с плодами отличного вкуса пригодными для консервации ,с одного куста можно снять 8-10 кг томатов, плодоносит до заморозков .; 1.0; Томати; http://localhost:8888/fun-dacha/wp-products/debaro_rozovi.png",2,,зелень;семена,,,p_02047_1.jpg
02048,17,"17; Де барао Царський рожевий Сер/пізн., до 2,5м, овал., 120-150г, до 15 кг/кущ, універс.використ; Сер/пізн., 1,5-2,5м, жовті, яйцевид., 60-70г, чудове засолювання.;  Де -барао  Царский розовый. высокорослый сорт для выращивания в открытых и закрытых грунтах, много плоден. Плод удлиненный розового цвета сливка. Пригоден для салатов , а так же хорош в консервированном виде.; 1.0; Томати; http://localhost:8888/fun-dacha/wp-products/debaro_char_rozoviu.png",2,,зелень;семена,,,p_02048_1.jpg
02049,23,"23; Корніївский Сер/стиг., 1,5-1,7м, рож.-черв., округ.-плеск., 500-800г, стійк., смачн.; Сер/пізн., до 2,5м, овал.,120-150г, до 15 кг/кущ, універс.використ; Корнеевский. Сорт средних сроков созревания,имеет мощный высокорослый куст высотой до 160-190см. Образовывает 10-12 плодов малиново-розовой окраски,плоско-ребристых массой от 300 до 500гр.Салатный и очень вкусный соками.; 1.0; Томати; http://localhost:8888/fun-dacha/wp-products/korneevskiy.png",2,,зелень;семена,,,p_02049_1.jpg
02050,24,"24; Мікадо Сер/стиг., 1,5-2,5м, округл., рож.-малин., 300-600г, не розтріск., стійк; Сер/пізн., 1,5-2,5м, червон., овал., 60-70г, чудове засолювання.; Микадо.Среднеспелый сорт салатного назначения,частота завязывание кистей 2-3 листа.Плод плоско-округлый,мясистый, красно-розовый массой 200-300 г.очень вкусный, сладкий; 1.0; Томати; http://localhost:8888/fun-dacha/wp-products/mikado.png",2,,зелень;семена,,,p_02050_1.jpg
02051,28,"28; Рожевий гігант, сер/стиг.,до 1,7 м, пліско-округ.,рож.,250-300г; Сер/стиг., 1,5-1,7м, рож.-черв., округ.-плеск., 500-800г, стійк., смачн.; Среднеспелый сорт, отличные  вкусовые качества, устойчив  к  фитофторозу . Масса зрелых плодов достигает 800 гр салатный сорт .; 1.0; Томати; http://localhost:8888/fun-dacha/wp-products/rozovi_gigant.png",2,,зелень;семена,,,p_02051_1.jpg
02052,29,"29; Рожевий слон Сер/стиг., 1,7м, малин-рож., 600-700г, м'яс.,кращий для салатів; Сер/стиг., до 2м, круг., черв., 400-600г, один з кращих.; 1.0; Томати; http://localhost:8888/fun-dacha/wp-products/",2,,зелень;семена,,,p_02052_1.jpg
02053,36,"36; Чудо світу (Лимон -ліана) Сер/пізн., до 3м, лим-жовт. 70-100г, м`яс., салатн., засолоч.,стійк.; Cер/стиг.,до 1,7 м, пліско-округ.,рож.,250-300г; 1.0; Томати; http://localhost:8888/fun-dacha/wp-products/",2,,зелень;семена,,,p_02053_1.jpg
02054,37,"37; Сосулечка рожева Ран., до 1,8м, подовж.,кит.з 6-8 плодів, врож, смачн; Сер/стиг., 1,7м, малин-рож., 600-700г, м'яс.,кращий для салатів; 1.0; Томати",2,,зелень;семена,,,p_02054_1.jpg
02055,40,"40; Чорний принц Сер/стиг., 1,5-2м, округ, темно-корич., 300-400г, солодк.,салатн.; Сер/ран., до 2м, зол.-оранж., до 250г, м'ясист., солод.,універс.; 1.0; Томати",2,,зелень;семена,,,p_02055_1.jpg
