id,title,description_long,category_id,subcategory_id,tags,weight,price,image
21325,Амстердамская,"325.Амстердамская.Раннеспелая, пригодна для выращивания под пленкой и на пучковую продукцию. От массовых всходов до технической спелости – 70-90 дней. Корнеплод длиной 17-19 см, цилиндрический, оранжевого цвета с высоким содержанием каротина 22:38",21,,,,,p_21325_1.jpg
01326,Артек,"photos/photo_314@29-10-2020_22-38-05.jpg

RU: Артек.Раннеспелый. Период от посева до уборки 80-100 дней, а при выращивании на пучковый товар спелость наступает на 67-75 день. Поверхность корнеплода и мякоти оранжево-красная, форма утолщенно-цилиндрическая",1,,ранній,,,p_01326_1.jpg
01327,Аленка,"327.Аленка.Сорт раннеспелый. Пучковая спелость наступает на 47-49-й, техническая - на 85-100-й день после появления всходов. Урожайность 40-75 кг/м",1,,ранній;сорт,40000-75000,,p_01327_1.jpg
21328,Болтекс,"photos/photo_316@29-10-2020_22-51-20.jpg

RU: Болтекс. Усовершенствованный сорт типа Шантане среднепозднего срока созревания. Вегетационный период от всходов до сбора урожая - 120-125 дней. Корнеплоды конической формы, гладкие, насыщенного оранжевого цвета, длиной 10-15 см, весом 200-350 г.",21,,сорт,200-350,,p_21328_1.jpg
01329,Віта Лонга,"photos/photo_317@29-10-2020_22-54-45.jpg

RU: Вита Лонга. Германия.Среднепоздняя, вегетационный период 115-130 дней. Корнеплоды конической формы, гладкие, ровные, темно-оранжевые, обладают высокой товарностью, длина 20-30 см, масса до 350 г. Отличные вкусовые качества.",1,,,350,,p_01329_1.jpg
01330,Витаминная 6,330. Витаминная,1,,,,,p_01330_1.jpg
01331,каротель,"photos/photo_319@29-10-2020_23-00-25.jpg

RU: Каротель.Сорт среднеспелый. Вегетационный период 100-110 дней от всходов до технической спелости. Пригоден для ранневесеннего и подзимнего посева. Корнеплод интенсивно-оранжевый, мякоть сочная, вкусная. Используют для прямого потребления, переработки, хранения.",1,,середній;сорт,,,p_01331_1.jpg
01332,Корал,"photos/photo_320@29-10-2020_23-02-27.jpg

RU: Корал. Польша.Позднеспелая, предназначена для длительного хранения. Вегетационный период от посева до технической спелости – 140-150 дней. Корнеплоды темно-оранжевые, цилиндрической или слабо конической формы, длиной 18-20 см, массой 140-160 г, ровные",1,,,140-160,,p_01332_1.jpg
01333,Королева осени,"333.Королева осени.Позднеспелый, высокоурожайный сорт. Вегетационный период 120-130 дней. Корнеплод цилиндрический, тупоконечный, оранжево-красный, диаметром 5 см и длиной 20-25см. Масса корнеплода до 220 г. Мякоть и сердцевина корнеплода нежная, сочная. 23:10",1,,високоврожайний;сорт;пізній,220,,p_01333_1.jpg
01334,Красавка,"334. Красавка.Новый сверхранний высокопродуктивный сорт. Вегетационный период 70-85 дней после появления всходов. Корнеплоды имеют коническую форму, почти одинакового диаметра по всей длине. Длина корнеплода 17-19см. Окраска мякоти и сердцевины интенсивно-оранжевая, что создаёт видимость отсутствия сердцевины. 23:12",1,,сорт,,,p_01334_1.jpg
01335,Московская зимняя,"335. Московская зимняя. Высокоурожайный среднепоздний сорт. Один из лучших сортов для зимнего хранения. Корнеплоды гладкие, удлиненно-конической формы, длинной 15-18см, с тупым концом, оранжево-красные, практически без сердцевины. Масса корнеплодов 130-150г. 23:15",1,,високоврожайний;сорт,130-150,,p_01335_1.jpg
01336,Нантская,"photos/photo_324@29-10-2020_23-15-35.jpg

RU: Нантская.Сорт среднеспелый. Период от посева до уборки 83-112 дней. Корнеплод цилиндрической формы, тупоконечный, длиной 16 см, диаметром 4,4 см, массой 92-161г, приподнят над поверхностью почвы, выдергивается легко. Мякоть и сердцевина оранжевые. Вкусовые качества хорошие.",1,,середній;сорт,92-161,,p_01336_1.jpg
01337,Красная без сердцевины,"337. Красная без сердцевины.Сорт среднеранний. Корнеплоды цилиндрические, тупоконечные, массой 130-210г, длиной 19-21см. Мякоть красно-оранжевая, сочная, нежная, сладкая. Сорт отличается превосходной лежкостю корнеплодов. 23:23",1,,сорт,130-210,,p_01337_1.jpg
01338,Ням ням,"photos/photo_326@29-10-2020_23-23-26.jpg

RU: Ням-ням.Ранний отличный сорт. Пригоден для использования в свежем виде и для консервирования. Корнеплоды крупные, без сердцевины, цилиндрической формы, ярко-красной окраски, длинной 15см.  Сорт очень сладкий, с большим содержанием каротина, лежкий.",1,,сорт,,,p_01338_1.jpg
01339,Шантане,"photos/photo_327@29-10-2020_23-27-57.jpg

RU: Шантане.Сорт среднеранний. Период от посева до уборки 69-121 день. Форма – коническая, тупо конечная, длина 15 см, диаметр 5,8 см. Погружен в почву полностью, хорошо выдергивается. Корнеплоды крупные, массой 74-252 г. Вкусовые качества высокие.",1,,сорт,74-252,,p_01339_1.jpg
01340,Царица полей,"340.Царица полей.Позднеспелый сорт. Пригодна для использования в свежем виде и для консервирования. Корнеплоды крупные, цилиндрической формы, ярко-оранжевой окраски, длиной 18-20см, лежкие. Пригодны для зимнего хранения. Не требователен к почве, не растрескивается. 23:36",1,,сорт;пізній,,,p_01340_1.jpg
21341,Червона Бояриня,"photos/photo_329@29-10-2020_23-36-15.jpg

RU: Красная бояриня.Новый, среднепоздний сорт моркови немецкой селекции. Период вегетации 125-140 дней. Корнеплоды цилиндрические, длиной 19-22 см, оранжевого  цвета, отличаются сочностью и отменным вкусом. Замечательный сорт для потребления в свежем виде, переработки и хранения.",21,,сорт,,,p_21341_1.jpg
01342,Лакомка,"photos/photo_330@29-10-2020_23-38-40.jpg

RU: Лакомка.Новый, ультраскороспелый сорт (период  от полных всходов до технической спелости 65-75 дней). Корнеплоды цилиндрические, выравненные, длиной 16-18 см, ярко-оранжевые, с маленькой сердцевиной, очень нежной и сочной мякотью, отменного вкуса.",1,,сорт,,,p_01342_1.jpg
01343,Красный великан Высокоурожайный среднепоздний сорт для длительного хранения,"343.Красный великан Высокоурожайный среднепоздний сорт для длительного хранения. Вегетационный период 115-130 дней. Корнеплоды гладкие, ровные, темно-красные, длиной 20-30 см и массой до 350 г. Сорт ценится за высокое содержание каротина и витаминов. 2 November 2020 М 13:56 Мама",1,,високоврожайний;сорт,350,,p_01343_1.jpg
01344,Бордо Харківська,"photos/photo_334@02-11-2020_14-15-51.jpg

RU: Бордо Харьковская.Урожайный среднеспелый сорт, созревание корнеплодов 105-115 дней. Корнеплод шаровидный, наполовину углубленный в почву, легко вырывается. Мякоть фиолетово-бордовая, не имеет белых прожилок, нежная, сочная, сладкая. Масса корнеплода 230-350 г.",1,,,,,p_01344_1.jpg
01345,Бордо 237,345.Бордо,1,,,,,p_01345_1.jpg
01347,Бордо Харьковская,"347.Бордо Харьковская.Урожайный среднеспелый сорт, созревание корнеплодов 105-115 дней. Корнеплод шаровидный, наполовину углубленный в почву, легко вырывается. Мякоть фиолетово-бордовая, не имеет белых прожилок, нежная, сочная, сладкая. Масса корнеплода 230-350 г. М 14:44 Мама",1,,середній;сорт,230-350,,p_01347_1.jpg
01348,Кубанскаяборщевая43,"photos/photo_335@02-11-2020_14-44-03.jpg

RU: Кубанскаяборщевая43. Познеспелый, темно красный без прожилок масса до 500гр , хранится отлично.",1,,сорт,,,p_01348_1.jpg
13349,Боливар,"349. Боливар.Вегетационный период 90 дней. Крупные корнеплоды округлой формы. Мякоть равномерного темно-красного цвета, без концентрических колец. Малая ботва. Вертикальное расположение листьев облегчает сбор урожая. Пригоден для использования в свежем виде, хранения и переработки. 15:08 350 Винегретный.Раннеспелый сорт столовой свеклы (период от всходов до технической спелости 94-120 дней), засухоустойчивый. Корнеплоды округлые и округло-плоские, массой 232—513 г, хорошего вкуса и хорошей лёжкости, мякоть интенсивного тёмно-красного цвета. 15:18",13,,ранній;сорт;стійкий,513,,p_13349_1.jpg
13351,вінегретних мармеладка,"photos/photo_339@02-11-2020_15-18-03.jpg

RU: Винегретная мармеладка.Среднепоздний сорт столовой свеклы (период от всходов до технической спелости 94-120 дней), засухоустойчивый. Корнеплоды округлые и округло-плоские, массой 232—513 г, хорошего вкуса, сладкие и хорошей лёжкости.",13,,сорт;стійкий,513,,p_13351_1.jpg
21352,Деликатесная,"352.Деликатесная.Среднеспелый сорт с отличными вкусовыми качествами. От массовых всходов до технической спелости 110-115 дней. Корнеплод округлый с гладкой поверхностью. Мякоть темно-красная, нежная, сочная, сладкая. Сорт устойчив к и цветению. 16:39",21,,середній;сорт,,,p_21352_1.jpg
13353,Дейтройт,"photos/photo_341@02-11-2020_16-39-42.jpg

RU: Дейтройт. Америк. Самый распространенный сорт столовой свеклы. Среднепоздний, от всходов до уборки – 100-110 дней. Формирует круглые, очень красивые корнеплоды с гладкой кожицей и небольшой розеткой листьев, массой  176-187 г. Мякоть без колец, темно-красного цвета.",13,,сорт,176-187,,p_13353_1.jpg
01354,Єгипетська плоска,"photos/photo_342@02-11-2020_16-43-28.jpg

RU: Египетская плоская.Скороспелый, засухоустойчивый сорт, обладающий хорошими вкусовыми качествами. Высокоурожайный. Корнеплоды плоские, мякоть тёмно-красная с фиолетовым оттенком, сочные и вкусные, массой до 350г, формируются на поверхности грунта.",1,,високоврожайний;сорт;стійкий,350,,p_01354_1.jpg
13355,кардинал,"photos/photo_343@02-11-2020_16-48-01.jpg

RU: Кардинал.Среднеспелый, высокоурожайный сорт свеклы столовой. Вегетационный период от посева семян до сбора урожая – 80-120 дней. Корнеплод красного цвета с бордовым оттенком, круглой формы, без ярко выраженных концентрических колец. Вкусовые качества высокие.",13,,середній;високоврожайний;сорт,,,p_13355_1.jpg
21356,кедр,"photos/photo_344@02-11-2020_17-06-06.jpg

RU: Кедри.Среднеспелый высокоурожайный сорт, который является усовершенствованием известного сорта Цилиндра. Вегетационный период составляет 95-120 дней. Корнеплоды цилиндрической формы, темно-красного цвета с бордовым оттенком.",21,,середній;високоврожайний;сорт,,,p_21356_1.jpg
21357,Кросби,"357.Кросби.Сорт раннеспелый, высокоурожайный. Великолепные шаровидные, гладкие, сочные и вкусные корнеплоды имеют красивый темный цвет мякоти, быстро варятся. Используют для ранней пучковой продукции и на хранение. 17:24",21,,високоврожайний;ранній;сорт,,,p_21357_1.jpg
01358,негритянка,"photos/photo_346@02-11-2020_17-24-40.jpg

RU: Негритянка.Позднеспелая.  Вегетационный период  от восхода до технической спелости 100-120 дней. Корнеплод выровненный округлый, гладкий массой  450-700 г. Мякоть темно-красная,  без видимых колец. Этот сорт ценится за стабильную урожайность,",1,,сорт,450-700,,p_01358_1.jpg
01359,Носовская плоская,"359. Носовская плоская.Сорт скороспелый. Период от посева до уборки 87-123 дня. Корнеплоды плоские. Массой 206-450 г. Кожица темно-красная, мякоть темно-фиолетовая, сочная, отличного вкуса. Лежкость при хранении хорошая. Сорт устойчив к болезням. 17:33",1,,сорт,206-450,,p_01359_1.jpg
01360,Опольская,"360. Опольская.Среднеспелый сорт, вегетационный период 110-120 дней. Корнеплоды цилиндрической формы. Мякоть интенсивно темно-красная с высокими вкусовыми качествами. Высокоурожайная. Лежкость хорошая. Предназначен для переработки, консервирования порезанным на ломтики, квашения. 17:36",1,,середній;сорт,,,p_01360_1.jpg
01361,Красний куля,"photos/photo_349@02-11-2020_17-36-20.jpg

RU: Красний шар.Сорт среднеспелый, период от посева до уборки – 95-105 дней. Корнеплоды округлые, массой 250-400 г. Мякоть темно-красная, сочная. Используют для хранения, консервирования, квашения.",1,,середній;сорт,250-400,,p_01361_1.jpg
13363,мулатка,"photos/photo_351@02-11-2020_17-41-10.jpg

RU: Мулатка.Новый среднеспелый сорт столовой свеклы (от всходов до уборки урожая 120-130 дней) рекомендованный для зимнего хранения и использования в кулинарии. Корнеплоды округлой формы, выравненные, гладкие, темно-бордового цвета, массой 160-360 г.",13,,середній;сорт,160-360,,p_13363_1.jpg
01364,Пабло F1,"photos/photo_352@02-11-2020_17-44-02.jpg

RU: Пабло F1. Голландия.Современный, среднеранний гибрид (78 дней от полных всходов до технической спелости) с отличными показателями на любых типах почв. Отличается идеальным сочетанием формы корнеплода и окраски в разрезе. Мякоть нежная, сочная, темно-бордового цвета, без колец. Масса корнеплода 110-180 г.",1,,,,,p_01364_1.jpg
01365,Цилиндра,"365. Цилиндра.Среднеспелый сорт, период вегетации 110-120 дней. Плод цилиндрический, массой 180-350 г. Мякоть интенсивно-красная, сочная, нежная, отличного вкуса, особенно для винегретов Используют для потребления в свежем виде, переработки и хранения. 17:56",1,,середній;сорт,180-350,,p_01365_1.jpg
01366,Цилиндра,"366.Цилиндра.Среднеспелый сорт, период вегетации 110-120 дней. Плод цилиндрический, массой 180-350 г. Мякоть интенсивно-красная, сочная, нежная, отличного вкуса, особенно для винегретов Используют для потребления в свежем виде, переработки и хранения. 18:01",1,,середній;сорт,180-350,,p_01366_1.jpg
13367,Киевская розовая,"367.Киевская розовая.Популярный среднеспелый сорт кормовой свеклы польской селекции , Высоко урожайна и засухоустойчива, многоростковый куст формирует овально-цилиндрической формы корнеплод без боковых отростков, который погружен в почву на 40 % 18:12 368 Урсус Поли. Польша.Сорт кормовой свеклы польской селекции, корнеплод цилиндрической формы, желтого цвета, незначительно загрязнены землей, погружен в почву на 40 %, легко собираются вручную. Поверхность корнеплода гладкая, мякоть - белая, слегка кремовая, сочная. Хорошо хранится. М 21:02 Мама",13,,середній;сорт,,,p_13367_1.jpg
01369,Экендорфская желтая,"369.Экендорфская желтая.Кормовой ,сорт достаточно урожайный длительного хранения,популярный,среднеспелый Устойчивый к болезням М 21:24 Мама",1,,середній;сорт;стійкий,,,p_01369_1.jpg
01370,Сахарная,"370. Сахарная. Корнеплодное растение, возделывается в основном для получения сахара, но может также возделываться для корма животным. В первый год растение формирует розетку прикорневых листьев и утолщённый мясистый корнеплод, в котором содержание сахарозы обычно от 8 до 20 % 21:29",1,,,,,p_01370_1.jpg
01371,Астраханский,"371. Астраханский.Среднеспелый, вегетационный период 85-90 дней. Относительно устойчив к фузариозу. Плод гладкий, рисунок – широкие темно-зеленые полосы, фон светло-зеленый. Мякоть карминно-красная, зернистая, высокой сладости и сочности. 21:35 372, Бинго.Крупноплодный и очень вкусный высокоурожайный сорт. Плод, округлый, массой 8 — 12 кг. Поверхность гладкая, светло-зеленая, с едва заметными зелёными пятнами. Мякоть тёмно-красная, нежная, зернистая, очень сочная и сладкая. 21:39",1,,середній;високоврожайний;сорт;смачний,12000,,p_01371_1.jpg
01373,Борчанский,"373.Борчанский. Раннеспелый сорт. Предназначен для возделывания в открытом и защищенном грунте. Плоды среднего размера, массой 2,5-3кг, округлые, зеленые, с темно-зелеными шиповатыми полосками. Мякоть нежная зернистая, сочная, карминно-красная, сладкая. 21:41",1,,ранній;сорт,5000-3000,,p_01373_1.jpg
01374,Борчанский,"374. Борчанский.Раннеспелый сорт. Предназначен для возделывания в открытом и защищенном грунте. Плоды среднего размера, массой 2,5-3кг, округлые, зеленые, с темно-зелеными шиповатыми полосками. Мякоть нежная зернистая, сочная, карминно-красная, сладкая. 21:44",1,,ранній;сорт,5000-3000,,p_01374_1.jpg
01375,княжич,"photos/photo_364@02-11-2020_21-48-33.jpg

RU: Княжич. Раннеспелый сорт. Плод округлый или овальный, светло-зеленый с темно-зелеными
шиповатыми полосками, массой 5,9 кг. Мякоть нежная, малиновая, зернистая, сочная,очень сладкая. Семена мелкие, коричневые с черными точками.",1,,ранній;сорт,9000,,p_01375_1.jpg
01376,Княжич,"376.Княжич. Раннеспелый сорт. Плод округлый или овальный, светло-зеленый с темно-зелеными шиповатыми полосками, массой 5,9 кг. Мякоть нежная, малиновая, зернистая, сочная,очень сладкая. Семена мелкие, коричневые с черными точками. 21:53",1,,ранній;сорт,9000,,p_01376_1.jpg
21377,Каховский,"377.Каховский. Сорт раннеспелый, от всходов до начала созревания плодов 67-70 дней. Плоды шарообразной формы, гладенькие, цвет плодов зеленый, рисунок - темно-зеленые полосы.Кора средней толщины (9,0-12,0 мм) редко до 15,0 мм. Мякоть красного цвета, зернистая, 22:05",21,,ранній;сорт,,,p_21377_1.jpg
01378,Крымсон свит,"378. Крымсон свит.Лидер рынка по раннеспелости (60-65 дней). Высокопродуктивный. Пригоден для выращивания в открытом грунте и под пленкой. Дает стабильный урожай даже в засушливых условиях. Плоды округлой формы, полосатые, средней массой 7-9 кг, 22:08",1,,,7000-9000,,p_01378_1.jpg
21379,Мелитопольский,"379. Мелитопольский.Сорт среднеспелый - 80-105 дней. Плод тупо-элипсовидный, зеленый с темно-зелеными шиповатыми полосами, мякоть интенсивно-розовая или малиновая, сочная, сладкая.Урожайность 2,2-3,2 кг/ кв.м, средняя масса плода 4-12 кг 22:14 380 Огонек.Скороспелый, вегетационный период 65-75 дней. Плоды шаровидные с гладкой поверхностью, черно-зеленого цвета. Кора тонкая. Мякоть ярко-красная, зернистая,сочная, сладкая. Семена мелкие, коричневые. 22:17",21,,середній;сорт,2000,,p_21379_1.jpg
21381,Огонек,"381.Огонек.Скороспелый, вегетационный период 65-75 дней. Плоды шаровидные с гладкой поверхностью, черно-зеленого цвета. Кора тонкая. Мякоть ярко-красная, зернистая,сочная, сладкая. Семена мелкие, коричневие. 22:23 382 Северное сияние. Ультраскороспелый, предназначен для выращивания рассадным и безрассадным способом, удается получить высокий урожай даже в северных и западнях областях Украины. 22:27 383 Роза юго-востока.Сорт среднеспелый - 76-90 дней. Плод шаровидный, светло-зеленый с широкими темно-зелеными размытыми полосами, мякоть карминно-красная, зернистая. Урожайность 2,0- 2,8 кг/ кв.м. Средняя масса плода 1,5-3,0 кг. Вкусовые качества хорошие, 22:30 384 Сахарный малыш.Сверхранний, высокопродуктивный, имеет отличные вкусовые и товарные качества.Подходит для открытого грунта и пленочных укрытий. Растение мощное, характеризуется быстрым созреванием плодов. Плоды округлой формы, весом 4-6кг, однородные, темно-зеленые. Мякоть ярко-красная. 22:35",21,,середній;сорт,4000-6000,,p_21381_1.jpg
01385,Таврийский,"385. Таврийский.Среднеспелый крупноплодный сорт, является национальным стандартом Украины. Плоды массой 10-15 кг, тупоэллептические. Мякоть малиновая, зернистая, не ослизняется, а усыхает, очень сладкая. Семена белые, среднего размера. Сорт отличается очень хорошими вкусовыми качествами плодов . 22:48",1,,середній;сорт,10000-15000,,p_01385_1.jpg
21386,Чарльстон грей,"photos/photo_374@02-11-2020_22-48-22.jpg

RU: Чарльстон грей.Среднеспелый сорт. Вегетационный период от всходов до технической спелости 75-95дней. Мякоть хрустящая, темно-красная, без прожилок, очень сладкая, сочная и
ароматная. Плоды крупные, светло-зеленого цвета с темно-зелеными прожилками,овальной формы, массой 10-12 кг.",21,,середній;сорт,10000-12000,,p_21386_1.jpg
08388,Широненский,"388.Широненский.Раннеспелый, транспортабельный, пригоден для одноразовых сборов, лежкий. Вегетационный период 84 дня. Плод округлый, гладкий, массой 2,7-2,8 кг. Рисунок в виде салатных полосок со слабым восковым налетом, без сетки. Мякоть розово-малиновая, 23:13",8,,ранній,8000,,p_08388_1.jpg
01389,Ярыло,"389.Ярыло.Сорт раннеспелый, от всходов до первого сбора 65-75 дней. Относительно устойчив к фузариозному увяданию, бактериозу, антракнозу. Плоды шаровидные, гладкие с темно-зеленой окраской фона и еле заметными рисунками. Мякоть карминно-красная, сочная, 4 November 2020 М 09:49 Мама",1,,ранній;сорт,,,p_01389_1.jpg
14390,Алушта,"photos/photo_378@04-11-2020_09-49-43.jpg

RU: Алушта.Сорт ранний, устойчивый к воздушной и грунтовой засухе, транспортабельный. До сбора 77 дней. Плод овальный, массой 1,8-2кг, поверхность слабо бугристая, желтая. Мякоть белая, толстая, маслянистая, нежная, сладкая, сочная, з дынным ароматом. Устойчив к антракнозу, мучнистой и серой гнили.",14,,сорт;стійкий,8000-2000,,p_14390_1.jpg
21391,ананас,"photos/photo_379@04-11-2020_10-03-18.jpg

RU: Ананас.Среднеспелый сорт. Вегетационный период от всходов до технической спелости 75-95 дней.Плоды овальной формы, оранжевого цвета с сеткой на кожуре, длиной 14-16см, массой 2-2,5кг.Мякоть белая, сочная, маслянистая и ароматная, по вкусу напоминает ананас.",21,,середній;сорт,5000,,p_21391_1.jpg
01392,Амал F1,"photos/photo_380@04-11-2020_10-09-34.jpg

RU: Амал F1.Раннеспелый гибрид дыни Ананасного сортотипа. Форма плода овальная, масса 1,8-2 кг, с крупной, ярко выраженной  сеткой на кожице. Мякоть белоснежная. Традиционный для данного типа вкус и запах. Гибрид устойчив к фузариозу, сухой гнили и ложной мучнистой росе.",1,,,,,p_01392_1.jpg
21393,Берегиня,"photos/photo_381@04-11-2020_10-36-45.jpg

RU: Берегиня.Раннеспелый (74-92 дня), высокопродуктивный сорт. Плоды короткоовальные или шаровидные, желто-оранжевого цвета, массой 2,5-3кг, отдельные до 5кг. Кожица сетчатая, мякоть сочная, сладкая, очень ароматная.",21,,ранній;сорт,5000-3000,,p_21393_1.jpg
01394,Дубовка,"394. Дубовка.Среднеспелый сорт. Плоды крупные, округло-овальные, светло-желтые или желтые. При дозревании весь плод покрыт мелкой сеткой. Мякоть твердая, очень сладкая, сочная, ароматная. Теплолюбивое, жаростойкое и засухоустойчивое растение. 10:46",1,,середній;сорт,,,p_01394_1.jpg
01395,Золотистая,"395. Золотистая.Раннеспелый, высокоурожайный (2-2,5 кг с кв.м) сорт. От массовых всходов до первого сбора 80-85 дней.Плоды округлые, крупные и средние, желто-оранжевые в сетке. Мякоть белая, толстая, нежная, сладкая,высоких вкусовых качеств. Транспортабельность хорошая. 10:52",1,,високоврожайний;ранній;сорт,5000,,p_01395_1.jpg
01396,Золотистая,"396. Золотистая.Раннеспелый, высокоурожайный (2-2,5 кг с кв.м) сорт. От массовых всходов до первого сбора 80-85 дней.Плоды округлые, крупные и средние, желто-оранжевые в сетке. Мякоть белая, толстая, нежная, сладкая,высоких вкусовых качеств. Транспортабельность хорошая. 11:00",1,,високоврожайний;ранній;сорт,5000,,p_01396_1.jpg
01397,Инея,"397. Инея.Сорт раннеспелый, урожайный. Вегетационный период 75-90 дней. Плоды овальные, хорошего товарного вида,крупные, желтые, в сетке. Мякоть толстая, белая, нежная, тающая, очень сладкая. 11:06",1,,ранній;сорт,,,p_01397_1.jpg
01398,Казачка 244,398. Казачка,1,,,,,p_01398_1.jpg
01399,Колхозница,"399. Колхозница.Раннеспелая, приносит обильный урожай и всегда хорошо плодоносит. Вегетационный период 80 дней. Плоды округлые, гладкие, с сеткой на кожуре. Мякоть мясистая, белая, сочная, маслянистая и очень ароматная. 11:12",1,,,,,p_01399_1.jpg
01400,Криничанка,"photos/photo_388@04-11-2020_11-12-31.jpg

RU: Криничанка.Сверхранний, устойчивый к недостатку тепла и солнечного освещения. До дозревания 70 дней. Плод овальный, большой, массой 2-2,4кг.",1,,стійкий,4000,,p_01400_1.jpg
01401,Леся,"photos/photo_389@04-11-2020_11-16-03.jpg

RU: Леся.Сорт раннеспелый, сетчатого типа, предназначен для выращивания в открытом грунте. Плоды овальные,массой 1,3-2,3 кг, кожица сетчатая, тонкая, желто-оранжевая. Мякоть белая, сочная, очень ароматная, с
высоким содержанием сахара, высоких вкусовых качеств.",1,,ранній;сорт,3000,,p_01401_1.jpg
21402,Медовый аромат,"402. Медовый аромат.Средне-ранний сорт голландской селекции. Растение средней силы роста. Плоды округлые с сетчатой кожурой, желто-коричневой окраски привлекательного внешнего вида, массой 1-1,2 кг. Мякоть сочная, нежная, оранжевого цвета, с сильным ароматом. Вкусовые качества отличные. 11:26",21,,сорт,2000,,p_21402_1.jpg
01403,Титовка,"photos/photo_391@04-11-2020_11-26-10.jpg

RU: Титовка.Ультрараннеспелый, холодостойкий сорт. В южных районах Украины поспевает на 55-65 день после всходов, а в западных областях – на 75-85 день. Плод короткоовальный, средней массой 1,5-3 кг. Кожица желто-оранжевая, тонкая.",1,,холодостійкий;ранній;сорт,5000-3000,,p_01403_1.jpg
01404,Ефиопка,"404.Ефиопка. Середньоранній сорт. Дозріває через 70-80 днів після появи сходів. Рослини компактні,потужні. Плоди овально-округлі, середні, великі і дуже великі. Маса плодів від 3,0 до 7,0 М 11:55 Мама",1,,ранній;сорт,,,p_01404_1.jpg
01405,Приднестровская,"405.Приднестровская.Раннеспелая, от всходов до первого сбора 70-75 дней. Плод овальный, массой 0,7-1,8кг. Поверхность гладкая, желтая, сетка густая. Мякоть белая, толстая, хрустящая, сочная, сладкая. Аромат густой. Устойчив к мучнистой росе и бактериозу. М 12:11 Мама",1,,,8000,,p_01405_1.jpg
14406,Дыня Ранняя133,406. Дыня Ранняя133. 12:51,14,,,,,p_14406_1.jpg
01407,Волзька сіра 92,"photos/photo_394@04-11-2020_12-11-56.jpg

RU: Волжская серая 92.Среднеспелый сорт, от всходов до начала уборки 102-121 день. Плод массой 6-9кг, сплюснутой формы, светло-серой окраски, мякоть кремово-желтая, приятнийя вкус Сорт засухоустойчив, отличается хорошей лежкостью.",1,,,,,p_01407_1.jpg
21408,Гилея,"408. Гилея.Мускатный, скороспелый, высокоурожайный сорт, вегетационный период 110 дней. Плод шаровидный или овальный, массой 6-9 кг. Содержит большое количество каротина и пектина. Мякоть очень сладкая, ярко-красного цвета. Отсутствует темно-зеленый слой под коркой. 12:18",21,,високоврожайний;сорт,6000-9000,,p_21408_1.jpg
01409,Мигдальний 35,"photos/photo_396@04-11-2020_12-18-00.jpg

RU: Миндальная 35.Растения длинноплетистые, мощные. Урожай до 4,4 кг/кв.м. Особенности агротехники: для открытого грунта. Сроки созревания: среднеспелый, от всходов до технической спелости проходит 110-120 дней.Плоды гладкие или слабо ребристие массой до 3,8-5 кг",1,,,,,p_01409_1.jpg
03410,делікатесний,"photos/photo_108@17-10-2020_18-19-37.jpg

RU: Деликатесный.Раннеспелый сорт для выращивания в открытом грунте. Растение мощное, длинноплетистое. Зеленцы цилиндрические, выровненные, мелко-,частобугорчатые, длиной 9-12 см. Кожица негрубая, темно-зеленая.Мякоть плотная, с высоким содержанием сахаров.",3,,середній;високоврожайний;сорт,,,p_03410_1.jpg
21411,Голосеменная,"411. Голосеменная.Сорт среднеспелый, теплолюбивый. Стебель длинный, стелющийся, сильноразветвленный. Женского типа цветения. Плоды высоких вкусовых качеств. Мякоть ярко-желтая, сладкая. Употребляют в свежем виде,изготавливают соки, варят, тушат, пекут. 12:35",21,,середній;сорт,,,p_21411_1.jpg
21412,Украинская многоплодная,"412.Украинская многоплодная.Сорт раннеспелый, теплолюбивый. От посева до сбора плодов – 88-92 дня. Стебель длинный, стелющийся, до 10 м длиной. Женского типа цветения. Плоды высоких вкусовых качеств Мякоть желтая сладкая.Употребляют в свежем виде, изготавливают соки, варят, тушат, пекут. 👍 М 12:47 Пропустила в прайсе",21,,ранній;сорт,,,p_21412_1.jpg
32413,Арабатськая,"photos/photo_401@07-11-2020_18-46-13.jpg

RU: Арабатськая. Сорт столового назначения, мускатного типа.  Плоды удлиненно-цилиндрические, с утолщением возле основы, средней массой 5-9 кг, длиной 56 см и диаметром 13-14 см. Мякоть плотная, толстая, ярко-оранжевая, сочная, сладкая. Поздняя, длинноплетистая, транспортабельная, лежкая.",32,,сорт,5000-9000,,p_32413_1.jpg
01414,Аэронавт,"414. Аэронавт.Сорт раннеспелый, в плодоношение вступает на 46 день. Растение кустовое, компактное, плетей мало, главный побег короткий. Плод цилиндрический, гладкий, темно-зеленый, массой 1,3 кг. Кора тонкая. Мякоть белая, плотная, нежная, сочная, вкусная. 19:09",1,,ранній;сорт,3000,,p_01414_1.jpg
32415,Анаконда,"photos/photo_403@07-11-2020_19-09-23.jpg

RU: Анаконда. Смесь четырех самых лучших  сортов кабачка, раннеспелых,кустовых с одинаковыми сроками созревания.",32,,сорт,,,p_32415_1.jpg
